problem,problemimage,tools,solString,answer,gbd,drawing_image_name,user_id,problem_id,_id,correct_answer,stroke_count,created_at,label
"""Beräkna. \n\n$48-25=$""",,"{""total"":18,""element"":7,""line"":11}","""48-25=23""","[""23""]",0.0,07fa5c80-fb48-11ef-b062-6d5a1e9a1137.jpg,66d6f63027865d3d73d33cfe,6582d631c5845dee793462fd,67cad99a413f2c5ccac3abe9,"[""23""]",18,2025-03-07 11:33:47,1.0
"""Tabellen visar hur många glas mjölk Kelly drack under en vecka i skolan.\n\nVad är det genomsnittliga antalet glas mjölk som Kelly drack per dag?""",images/fc08dbdc-32f7-4469-b56f-3b1e9f367633.png,"{""total"":28,""element"":15,""image"":1,""free"":8,""line"":4}","""1+2+3+4+5=15\n5=3""","[""3""]",0.0,73d5c670-1960-11f0-949a-a5802104b03d.jpg,66b4294c7864aa9dce3f117e,669e822800e241f1d71110dc,67fd577b4b57157e8378b76a,"[""3""]",28,2025-04-14 18:44:11,1.0
"""The two flowers are 33 inches and 24 inches in height. \n\nWhat is the **difference** in height between the flowers?""",,"{""total"":8,""element"":7,""rectangle"":1}","""19-15=04""","[""4cm""]",0.0,18ba09d0-3595-11f0-8bfa-e7e6b2a58150.jpg,64eed7f0fe53837091a2512d,63dd11c9ff631c00130dfcab,682ca9b5bfbeacfe821df3cc,"[""4cm""]",8,2025-05-20 16:11:33,1.0
"""Du ska gå runt det kvadratiska fältet. Du startar vid hörnet S och rör dig i pilens riktning. Sätt ett X där du är efter att ha gått $\\Large \\frac{1}{5}$ av vägen.""",,"{""total"":26,""element"":14,""numberline"":0,""free"":12}","""O=10m\n\n1=25\n\n1=2,54""","[""Klar""]",0.0,159af740-3fa0-11f0-9694-2dd71b2a44b8.jpg,66b729519f4aa17382b67d9b,60ed48b82c305e0013a66cda,683d831c2ac3cc2cb0905d9b,"[""Klar""]",26,2025-06-02 10:55:24,1.0
"""En rektangel har sidorna $4{,}5$ cm och $3{,}5$ cm. En kvadrat har samma omkrets som rektangeln. Hur stor area har kvadraten?""",,"{""total"":135,""free"":125,""element"":8,""rectangle"":2}","""4,5\n3,5\n4,5\n3,5""","[""16""]",0.0,33125490-0eee-11f0-bab5-bb756996b557.jpg,66b72ee266298c871825a026,6337f15826e86a00143f29ec,67ebd0d3ec1c413a3a53e279,"[""16cm^[2]""]",135,2025-04-01 11:41:07,1.0
"""Hur stor är vinkeln?""",images/648e981d-a609-4cc4-add9-f8b982f92581.png,"{""total"":10,""element"":3,""rectangle"":1,""line"":4,""free"":2}","""=""","[""270°""]",0.0,b4b01770-fffe-11ef-913d-f5bde3e43dc2.jpg,65eac16f87f4fd7ca1a21eba,6579934428dfdde45ae342d3,67d2c21189d8e6816feba3e8,"[""270°""]",10,2025-03-13 11:31:29,0.0
"""En ljusstake kostar 879 kronor. Alexandra köper 9 stycken ljusstakar och betalar med femhundralappar.\n\nHur många femhundralappar behöver hon använda?""",images/504847fe-bad5-4f54-aac0-53d4fde86f0a.png,"{""total"":74,""element"":70,""line"":4}","""879987=7911\n7911=15,rest500\n411≈500\nSvar:Honbehöveranvända16femhundralappar""","[""16""]",0.0,07d38180-2011-11f0-9bf8-ede6d540e247.jpg,66be7b5d8834a1b2abade232,6544b96e7f6220685510116b,680890b4fd25239ba5a90f85,"[""16""]",74,2025-04-23 7:03:17,1.0
"""Vilket tal ska stå istället för frågetecknet?\n\n$425$ cm $=$ –?– m""",,"{""total"":249,""element"":5,""placevaluechart"":243,""free"":1}","""zjjjj""","[""4,25""]",0.0,5be775c0-34a1-11f0-92d2-8145c5fe27c1.jpg,63c221c2107086001f13772a,6337ff7126e86a00143f3f3b,682b10c875024930a0c4b4ae,"[""4,25""]",249,2025-05-19 11:06:49,0.0
"""Vilket tal fattas?""",images/280aa760-a543-4aaf-bd23-d0e8c768adbb.png,"{""total"":5,""element"":4,""partpartwhole"":1}","""10\n7\n3""","[""3""]",0.0,66652fc0-0e08-11f0-8eed-d586796e9f5a.jpg,66b2e2ecbd56d2677ab00bcf,6582d309ab55d540cb81826c,67ea4f49cb6f15e96702316e,"[""3""]",5,2025-03-31 8:16:09,0.0
"""Hur många procent är färgad? Välj rätt alternativ.""",images/198162d6-6b9b-4c37-95bc-6138241caeac.png,"{""total"":34,""element"":30,""triangleright"":2,""rectangle"":1,""highlight"":1,""free"":0}","""Hela=100%\nBlå=50%\nVit=50%\nAddera\n+""","[""50 %""]",0.0,c216ff00-04a4-11f0-b31b-c13db487d4d2.jpg,66fc870694d1451a3958ea85,634eb539b35ecb001343516f,67da8ea45d0cff8e966a6f3f,"[""50 %""]",34,2025-03-19 9:30:13,1.0
"""Hur lång är den gula sträckan?""",images/8ab884d2-641e-40ce-8079-cd93040db966.png,"{""total"":92,""free"":46,""element"":9,""line"":32,""circle"":5}","""slay\nqueen""","[""11""]",0.0,c0bfe0d0-946a-11f0-a6d2-196c31760e34.jpg,66c5c2004b4f88024652c853,65574197181670cb1ac31083,68cbc4db391fe74582a47973,"[""x=11""]",92,2025-09-18 8:37:47,0.0
"""Anna är 9 år gammal, och har tre syskon som är 6, 7 och 15 år.\n\nVad är medelåldern bland Anna och hennes syskon?""",images/4428355d-6a3d-4c1e-acb3-7dd0e9a38df0.png,"{""total"":142,""free"":78,""line"":14,""element"":50}","""uiy8y7t67ttt6t6t6tguuuuuuuuuuuuuuuuuuuuuuuuuuuuuuv""","[""9,25""]",0.0,86293190-3fc1-11f0-9694-2dd71b2a44b8.jpg,65c5d211d1442aafd8c55bba,65573f539aa6487613cd7f64,683dbb360d2975ddb52335dd,"[""9,25""]",142,2025-06-02 14:54:46,0.0
"""Vilket bråk fattas? \n\n${\\Large \\frac{1}{2}}+ {\\Large\\frac{1}{4}} + {\\Large\\frac{1}{8}} +\\underline{\\hspace{0.5cm}} = 1$\n\nTips, resonera utifrån figuren!""",images/4075da68-83dd-4d9f-aa2e-d976cb50d088.png,"{""total"":376,""image"":1,""fraction"":356,""element"":19}","""πxyuyghgfueqfjqewg\n""","[""[1/8]""]",0.0,4f66c900-00a7-11f0-b720-01a79a3d3c6f.jpg,5fae88f90f6132001413aeda,5ff87c283c4ab33fdf0aa7fd,67d3dcf0945d1be1cc76dbcf,"[""[1/8]""]",376,2025-03-14 7:38:24,0.0
"""Rita *figur 4* i mönstret. Hur många rutor täcker figuren?""",images/93a0ff19-4e00-48d5-8c37-f386b7f75344.png,"{""total"":13,""element"":6,""image"":2,""rectangle"":2,""highlight"":3}","""4×4=16""","[""16""]",0.0,fdca7e70-2590-11f0-9688-b9fc95c61978.jpg,62eb8ddd1804bd0020b34df4,62469ee9f5937f001351c66a,6811cadf8156a5fc99222435,"[""16""]",13,2025-04-30 7:01:51,1.0
"""Ines säger att hon har 29 poäng. \n\nVilket kort kan hon inte ha?""",images/0c0546bf-b09a-4452-b3b3-f8e09974c4e2.png,"{""total"":5,""element"":2,""protractor"":0,""free"":3}",""".""","[""17""]",0.0,297d0340-fe67-11ef-913d-f5bde3e43dc2.jpg,66b733649f4aa17382b71922,5ea6f82e23ffb5ffa1647271,67d0165247a350b64d8c3b2c,"[""17""]",5,2025-03-11 10:54:10,0.0
